Rs_down,Rs_up,Rd_down,Rd_up,Rs_coverage,Rd_coverage,R_oracle,metric,cr,lambda
-0.6005366950505594,0.40062007480641715,-0.3164033607643529,0.11648674052021069,1.0,0.8,0.09283931910461385,m_a=0,16.0,1.7
-0.31775993814571446,0.0523733913764969,-0.3177599381457145,0.052373391376496936,1.0,1.0,-0.18538587848932686,m_a=1,16.0,1.7
-6.345648019729944,-2.6230012287097426,-6.111911423635175,-2.856737824804512,0.0,0.0,-1.5229357798165137,m_u,16.0,1.7
0.119551696726967,0.5217147005704371,0.20708084834652732,0.4690058865739249,1.0,1.0,0.37201646090534984,m_y=1,17.0,1.7
0.3181324368096834,0.6704974251006726,0.3247049259903066,0.667091573241419,0.0,0.0,0.2878179384203481,m_y=0,17.0,1.7
-0.5840899816529566,0.3789628340103487,-0.3126419878139567,0.1075148401713489,1.0,0.8,0.09283931910461385,m_a=0,17.0,1.7
-0.3182436846700372,0.04584928675366014,-0.3182436846700372,0.04584928675366018,1.0,1.0,-0.18538587848932686,m_a=1,17.0,1.7
-6.670199037511369,-2.8331895002925918,-6.446897782640756,-3.056490755163206,0.0,0.0,-1.6325178389398574,m_u,17.0,1.7
0.11895368079054498,0.5222241924459435,0.20683163359190554,0.4693316103993528,1.0,1.0,0.37201646090534984,m_y=1,18.0,1.7
0.3176172560645035,0.6710965059001797,0.3242235282776693,0.6676789123325764,0.0,0.0,0.2878179384203481,m_y=0,18.0,1.7
-0.5854286085085503,0.38137147977161545,-0.31253142836545333,0.1084742996285184,1.0,0.8,0.09283931910461385,m_a=0,18.0,1.7
-0.317819945864733,0.04599983085440638,-0.317819945864733,0.04599983085440644,1.0,1.0,-0.18538587848932686,m_a=1,18.0,1.7
-7.0613116905438345,-3.0362472198351074,-6.836818291588199,-3.260740618790744,0.0,0.0,-1.7420998980632014,m_u,18.0,1.7
0.11459411564129521,0.5239382807787772,0.2042053544529351,0.47017295061139686,1.0,1.0,0.37201646090534984,m_y=1,19.0,1.7
0.3124290938173247,0.6706399865543652,0.31911924538586944,0.6671843636264353,0.0,0.0,0.2878179384203481,m_y=0,19.0,1.7
-0.5966419267082947,0.39878472924994474,-0.3143402831732785,0.11648308571492849,1.0,1.0,0.09283931910461385,m_a=0,19.0,1.7
-0.31875386431743624,0.050144526802285184,-0.3187538643174362,0.05014452680228515,1.0,1.0,-0.18538587848932686,m_a=1,19.0,1.7
-7.499086250932612,-3.2177880628279345,-7.2668564585444795,-3.4500178552160676,0.0,0.0,-1.8516819571865444,m_u,19.0,1.7
0.12141213592989279,0.5201950589335997,0.20802703440683618,0.4678549728245799,1.0,1.0,0.37201646090534984,m_y=1,20.0,1.7
0.3206772791841463,0.6700875331799256,0.3272004609494439,0.6667009877824324,0.0,0.0,0.2878179384203481,m_y=0,20.0,1.7
-0.5782568246049766,0.37502753076205436,-0.30944585728091945,0.1062165634379972,1.0,0.8,0.09283931910461385,m_a=0,20.0,1.7
-0.3185349453494489,0.04136469219518295,-0.3185349453494489,0.041364692195182975,1.0,1.0,-0.18538587848932686,m_a=1,20.0,1.7
-7.787993776258716,-3.435811015409641,-7.566861818429446,-3.6569429732389116,0.0,0.0,-1.961264016309888,m_u,20.0,1.7
0.11302118703148997,0.5258372944443325,0.20371331363148917,0.47149119826480623,1.0,1.0,0.37201646090534984,m_y=1,21.0,1.7
0.31121120057123375,0.6721387106663681,0.31797764538287276,0.6686477593071691,0.0,0.0,0.2878179384203481,m_y=0,21.0,1.7
-0.6032127985769081,0.40464987471032926,-0.31691439206319433,0.11835146819661543,1.0,0.8,0.09283931910461385,m_a=0,21.0,1.7
-0.3184578178493072,0.05302846477461574,-0.3184578178493071,0.05302846477461572,1.0,1.0,-0.18538587848932686,m_a=1,21.0,1.7
-8.315471647927854,-3.616460461781847,-8.079953998532782,-3.8519781111769205,0.0,0.0,-2.070846075433231,m_u,21.0,1.7
0.11736237165048305,0.5237343436523398,0.2060607756570439,0.47042407705981376,1.0,1.0,0.37201646090534984,m_y=1,22.0,1.7
0.3158975136917746,0.6716987431525141,0.32254158207459327,0.668261829173107,0.2,0.0,0.2878179384203481,m_y=0,22.0,1.7
-0.5920958029530237,0.38875532074764274,-0.31487848534605445,0.11153800314067357,1.0,0.6,0.09283931910461385,m_a=0,22.0,1.7
-0.31805752248619756,0.04952766121288412,-0.3180575224861975,0.04952766121288417,1.0,1.0,-0.18538587848932686,m_a=1,22.0,1.7
-8.66040255393723,-3.830568907306057,-8.432355280431803,-4.058616180811485,0.0,0.0,-2.180428134556575,m_u,22.0,1.7
0.11652096132349436,0.5230920039165289,0.2054673512964959,0.46953493938919816,1.0,1.0,0.37201646090534984,m_y=1,23.0,1.7
0.31452386020205003,0.670441354623391,0.321178955763922,0.6669899940626223,0.0,0.0,0.2878179384203481,m_y=0,23.0,1.7
-0.5923629587162249,0.391770220699026,-0.3136054087871613,0.1130126707699624,1.0,0.8,0.09283931910461385,m_a=0,23.0,1.7
-0.3176324026109495,0.04854829906890849,-0.3176324026109494,0.04854829906890854,1.0,1.0,-0.18538587848932686,m_a=1,23.0,1.7
-9.04043745293882,-4.035345065531907,-8.811123138165367,-4.264659380305358,0.0,0.0,-2.290010193679919,m_u,23.0,1.7
0.12101844909001278,0.5189687657357048,0.20726564215902035,0.46675512853845846,1.0,1.0,0.37201646090534984,m_y=1,24.0,1.7
0.3179835653833469,0.66653534010533,0.32442952337684366,0.6631702551332621,0.2,0.2,0.2878179384203481,m_y=0,24.0,1.7
-0.5805610169189848,0.3815978035657678,-0.3089079187285276,0.1099447053753108,1.0,0.6,0.09283931910461385,m_a=0,24.0,1.7
-0.31684991395004636,0.04493946616423337,-0.31684991395004636,0.04493946616423338,1.0,1.0,-0.18538587848932686,m_a=1,24.0,1.7
-9.379515541403034,-4.253469811862442,-9.156045561546055,-4.476939791719422,0.0,0.0,-2.399592252803262,m_u,24.0,1.7
