,Rs_down,Rs_up,Rd_down,Rd_up,Rs_coverage,Rd_coverage,R_oracle,metric,id_method,est_method,ls
1,-0.16230336429487305,0.1683824508243888,-0.07253038584978627,0.09287573801547444,0.0,0.0,-0.22595996061700033,m_y=0,MSM,plugin,2.2
2,-0.27072355838347095,0.23792255784045313,-0.0921166137657258,0.05931561322270799,1.0,0.0,0.13626088041679738,m_a=0,MSM,plugin,2.2
3,-0.1236122613470638,0.029876193212944546,-0.1236122613470638,0.029876193212944546,0.0,0.0,0.13799178211824625,m_a=1,MSM,plugin,2.2
4,-0.19765822094513077,0.13465822094513072,-0.10756887807994013,0.044568878079940116,0.0,0.0,0.13674999999999998,m_u,MSM,plugin,2.2
0,-0.2234520257090827,0.09846991989731799,-0.14762953839301626,0.023831345212202443,1.0,0.0,0.09126438445393356,m_y=1,MSM,plugin,2.2
1,-0.16197981810265638,0.16564463185049522,-0.07361073814837868,0.09128311453526261,0.0,0.0,-0.2159146045608927,m_y=0,MSM,plugin,2.2
2,-0.2722553116964423,0.23558207948337578,-0.09628687075064897,0.0596136385375825,1.0,0.0,0.1333862404327756,m_a=0,MSM,plugin,2.2
3,-0.12358236942156679,0.027956187424897715,-0.12358236942156682,0.027956187424897767,0.0,0.0,0.12910105334299093,m_a=1,MSM,plugin,2.2
4,-0.19682776625542103,0.13052776625542095,-0.10938904794945634,0.04308904794945632,0.8,0.0,0.12979999999999997,m_u,MSM,plugin,2.2
0,-0.22654445930194583,0.09598579937546295,-0.1498204440389141,0.019448952403904207,0.4,0.0,0.0970235515098974,m_y=1,MSM,plugin,2.2
1,-0.1705187284071955,0.15680964974108774,-0.08207309591229389,0.08049657779804312,0.0,0.0,-0.2292952257226372,m_y=0,MSM,plugin,2.2
2,-0.2620958354334252,0.24446941708081954,-0.08378241426056597,0.06615599590796035,1.0,0.0,0.13966597968791788,m_a=0,MSM,plugin,2.2
3,-0.1258667359628604,0.023242163656391625,-0.12586673596286044,0.02324216365639167,0.0,0.0,0.13848461438374904,m_a=1,MSM,plugin,2.2
4,-0.19373125124778434,0.13383125124778428,-0.10414658845053985,0.044246588450539845,0.0,0.0,0.13774999999999998,m_u,MSM,plugin,2.2
0,-0.2249321899751549,0.09754440833850853,-0.148485292908385,0.02198150518463816,0.8,0.0,0.0942370424066691,m_y=1,MSM,plugin,2.2
1,-0.16977041086981104,0.15675123730642934,-0.0819987422151289,0.08134235879311666,0.0,0.0,-0.22111200644641418,m_y=0,MSM,plugin,2.2
2,-0.25789512077621934,0.2391010376008614,-0.0847050718563287,0.06591098868097077,1.0,0.0,0.13612469865135685,m_a=0,MSM,plugin,2.2
3,-0.12294199905370964,0.025701769290155507,-0.12294199905370964,0.025701769290155486,0.0,0.0,0.1338207041292493,m_a=1,MSM,plugin,2.2
4,-0.18993163640022345,0.13193163640022348,-0.10323269791092624,0.045232697910926246,0.0,0.0,0.1336,m_u,MSM,plugin,2.2
0,-0.2194208689516417,0.10435192947915162,-0.14312068946029535,0.030103094528560314,1.0,0.0,0.0959879206212252,m_y=1,MSM,plugin,2.2
1,-0.1584239609555502,0.17252927924595904,-0.06960368840312782,0.09876074263097284,0.0,0.0,-0.21979645436638218,m_y=0,MSM,plugin,2.2
2,-0.2742385104853243,0.2343005254851574,-0.09757817984975518,0.057640194849588225,1.0,0.0,0.13343461240037208,m_a=0,MSM,plugin,2.2
3,-0.12483910657243698,0.031211450332746506,-0.12483910657243694,0.03121145033274652,0.0,0.0,0.13412346347476434,m_a=1,MSM,plugin,2.2
4,-0.1997373889196584,0.13303738891965838,-0.1111334000893887,0.04443340008938869,0.2,0.0,0.1337,m_u,MSM,plugin,2.2
0,-0.20914436016872412,0.11866289036026037,-0.12981631374609387,0.04367849473774536,0.4,0.0,0.11387746265425416,m_y=1,MSM,plugin,2.2
1,-0.16257382576710488,0.16742537740150626,-0.07345801110168419,0.09252944946143803,0.0,0.0,-0.21894839654891746,m_y=0,MSM,plugin,2.2
2,-0.25547925440792923,0.2487895419229104,-0.08088189528321395,0.07419218279819514,1.0,0.0,0.13851185871322458,m_a=0,MSM,plugin,2.2
3,-0.12035914026193635,0.03164642148339145,-0.12035914026193632,0.03164642148339149,0.0,0.0,0.14488036359542877,m_a=1,MSM,plugin,2.2
4,-0.18929289329956897,0.14119289329956902,-0.10067600367581975,0.05257600367581975,0.0,0.0,0.14615,m_u,MSM,plugin,2.2
0,-0.22756740381752144,0.09356331960780517,-0.15155220105379394,0.017712243316048572,1.0,0.0,0.08551206124512495,m_y=1,MSM,plugin,2.2
1,-0.1674523460316945,0.16021265139114704,-0.07905204346601835,0.0846757481730789,0.0,0.0,-0.22310692232694182,m_y=0,MSM,plugin,2.2
2,-0.27237436277101323,0.23557134303220278,-0.09612655807671659,0.059323538337906045,1.0,0.0,0.13427262296469394,m_a=0,MSM,plugin,2.2
3,-0.12270307974809444,0.027947208180416627,-0.1227030797480944,0.0279472081804167,0.0,0.0,0.12876533720204275,m_a=1,MSM,plugin,2.2
4,-0.19631048035164178,0.13071048035164176,-0.10776358327322715,0.042163583273227126,1.0,0.0,0.12785,m_u,MSM,plugin,2.2
0,-0.21187863555975023,0.11309226194032591,-0.13448693725741534,0.03938295446164374,0.8,0.0,0.10751220913530594,m_y=1,MSM,plugin,2.2
1,-0.15378435438722812,0.1767634440772711,-0.06445508272412206,0.10341627847926878,0.0,0.0,-0.22053982883475975,m_y=0,MSM,plugin,2.2
2,-0.27080608656722904,0.23790715505850657,-0.09570880563990738,0.06280987413118488,1.0,0.0,0.13744186634314026,m_a=0,MSM,plugin,2.2
3,-0.12300448820295999,0.031795103021986716,-0.12300448820295995,0.03179510302198687,0.0,0.0,0.14009578551982727,m_a=1,MSM,plugin,2.2
4,-0.19741232732253572,0.1350123273225357,-0.10944345338464936,0.04704345338464936,0.0,0.0,0.14185,m_u,MSM,plugin,2.2
0,-0.20634568513568943,0.11900201952412004,-0.12855876320409282,0.046148976712274456,0.8,0.0,0.11281057015654172,m_y=1,MSM,plugin,2.2
1,-0.1506821171971685,0.17985669657302075,-0.06155055760098671,0.10734219092031409,0.0,0.0,-0.22044781033915045,m_y=0,MSM,plugin,2.2
2,-0.2703818940388148,0.23836574084876627,-0.09698584907937263,0.06496969588932393,1.0,0.0,0.139583889486734,m_a=0,MSM,plugin,2.2
3,-0.12054692445437701,0.0345794573670611,-0.12054692445437706,0.03457945736706104,0.0,0.0,0.1422765004262032,m_a=1,MSM,plugin,2.2
4,-0.19588625694796205,0.1362862569479621,-0.10894548000529773,0.04934548000529771,0.0,0.0,0.14550000000000002,m_u,MSM,plugin,2.2
0,-0.22350856079560488,0.09842761540640746,-0.148133231517542,0.024185033098175473,0.4,0.0,0.09852962375666714,m_y=1,MSM,plugin,2.2
1,-0.1592776136800261,0.16865275337761548,-0.07081760051316893,0.09472536196908646,0.0,0.0,-0.22412667319621288,m_y=0,MSM,plugin,2.2
2,-0.26944267147957324,0.23418568716030408,-0.09450736875872866,0.05925038443945958,1.0,0.0,0.13790047855911763,m_a=0,MSM,plugin,2.2
3,-0.12723747326310897,0.024824547210535907,-0.12723747326310889,0.024824547210535924,0.0,0.0,0.13634079138526534,m_a=1,MSM,plugin,2.2
4,-0.19794262205573912,0.12894262205573906,-0.11090356218698286,0.04190356218698286,0.0,0.0,0.137,m_u,MSM,plugin,2.2
0,-0.22812072621233354,0.09431802998148672,-0.1520110234537864,0.018158999084706768,0.6,0.0,0.09342361161132322,m_y=1,MSM,plugin,2.2
1,-0.16338712973477443,0.16441448202968661,-0.07378626000649409,0.08850250668945407,0.0,0.0,-0.2205329409841425,m_y=0,MSM,plugin,2.2
2,-0.26912758427236494,0.2381801990102852,-0.09097597198004273,0.06002858671796295,1.0,0.0,0.13417455596250882,m_a=0,MSM,plugin,2.2
3,-0.12841928078941428,0.021084021322008352,-0.12841928078941417,0.02108402132200841,0.0,0.0,0.13245198966304772,m_a=1,MSM,plugin,2.2
4,-0.19838748411043577,0.1292874841104357,-0.1092493248999723,0.040149324899972305,0.0,0.0,0.13230000000000003,m_u,MSM,plugin,2.2
0,-0.216866526620049,0.10757222034755062,-0.13971816111252827,0.0331233494594607,1.0,0.0,0.10070544198099625,m_y=1,MSM,plugin,2.2
1,-0.16408774573774942,0.16574775888874838,-0.07609616002599226,0.09161389113937508,0.0,0.0,-0.22953503601833658,m_y=0,MSM,plugin,2.2
2,-0.26876139727988885,0.2411104261557659,-0.09161200622823833,0.06396103510411541,1.0,0.0,0.14072602552421196,m_a=0,MSM,plugin,2.2
3,-0.12037512039953321,0.03385887605196991,-0.12037512039953313,0.033858876051970015,0.0,0.0,0.13949612284705626,m_a=1,MSM,plugin,2.2
4,-0.19424586296237653,0.1370458629623765,-0.10602546621865457,0.04882546621865458,0.0,0.0,0.14004999999999998,m_u,MSM,plugin,2.2
0,-0.22142440269930078,0.10314800312271746,-0.14392794314859841,0.026984163698549175,1.0,0.0,0.0931032013177684,m_y=1,MSM,plugin,2.2
1,-0.16166187719304745,0.1691162224398723,-0.0715648215970662,0.09335293388283651,0.0,0.0,-0.22378664899784662,m_y=0,MSM,plugin,2.2
2,-0.27354703727617263,0.23645086983848201,-0.09420698978805514,0.05711082235036462,1.0,0.0,0.1324889895453727,m_a=0,MSM,plugin,2.2
3,-0.12368824132029614,0.030526199528841634,-0.1236882413202961,0.030526199528841703,0.0,0.0,0.13464618504924641,m_a=1,MSM,plugin,2.2
4,-0.19931568621841994,0.13461568621841996,-0.10830061211820037,0.04360061211820038,0.8,0.0,0.13255,m_u,MSM,plugin,2.2
0,-0.20574657958947506,0.12069597891224722,-0.12717735098302033,0.04705750193976621,1.0,0.0,0.11536805854498496,m_y=1,MSM,plugin,2.2
1,-0.15593004079702905,0.17399562818881892,-0.06705300733386496,0.1005726367976506,0.0,0.0,-0.22253381722203894,m_y=0,MSM,plugin,2.2
2,-0.262372576450293,0.24486238371670693,-0.08826134220455337,0.07075114947096742,1.0,0.0,0.13987098248319924,m_a=0,MSM,plugin,2.2
3,-0.12028847097813307,0.03398520611213281,-0.12028847097813296,0.03398520611213289,0.0,0.0,0.14567101720935038,m_a=1,MSM,plugin,2.2
4,-0.19256329264068558,0.14006329264068562,-0.10442818586549223,0.05192818586549226,0.0,0.0,0.14785,m_u,MSM,plugin,2.2
0,-0.21916192421173147,0.10316080152356295,-0.1427185391528764,0.028793744057476738,1.0,0.0,0.09222812814250828,m_y=1,MSM,plugin,2.2
1,-0.16014983640996486,0.1696700488001379,-0.07165156730727745,0.09575357753419798,0.0,0.0,-0.22145442579795988,m_y=0,MSM,plugin,2.2
2,-0.2749835197901067,0.23362774600996974,-0.09894370890227264,0.057587935122135746,1.0,0.0,0.1339164784193966,m_a=0,MSM,plugin,2.2
3,-0.12142623406463368,0.03282591828185919,-0.12142623406463371,0.03282591828185917,0.0,0.0,0.1315320014891156,m_a=1,MSM,plugin,2.2
4,-0.19763835593667398,0.132638355936674,-0.1096800644265677,0.04468006442656771,0.6,0.0,0.1315,m_u,MSM,plugin,2.2
0,-0.20817925449212654,0.1176974588912008,-0.12998804642458223,0.0440352386917715,1.0,0.0,0.11080887616320685,m_y=1,MSM,plugin,2.2
1,-0.15033802982002767,0.18129257004115437,-0.060211489119230646,0.10802469193957706,0.0,0.0,-0.224212271973466,m_y=0,MSM,plugin,2.2
2,-0.2766250911940304,0.2392175415748591,-0.0994551024016075,0.06204755278243621,1.0,0.0,0.1399810931395215,m_a=0,MSM,plugin,2.2
3,-0.12101617631313291,0.03456122424034787,-0.12101617631313293,0.03456122424034781,0.0,0.0,0.14221369544347806,m_a=1,MSM,plugin,2.2
4,-0.19917102541602683,0.13667102541602683,-0.11040000253158336,0.047900002531583316,0.0,0.0,0.145,m_u,MSM,plugin,2.2
0,-0.21974574018940335,0.10354197898862805,-0.1426495266732479,0.028118812539988235,0.8,0.0,0.09687589567211234,m_y=1,MSM,plugin,2.2
1,-0.16968437442254897,0.15966318811148003,-0.08223288948718453,0.08463236608999163,0.0,0.0,-0.24090006618133683,m_y=0,MSM,plugin,2.2
2,-0.26579619780425895,0.24048531160519207,-0.08931847343762693,0.06400758723855993,1.0,0.0,0.1421572068949217,m_a=0,MSM,plugin,2.2
3,-0.12001165732431632,0.03459582722944339,-0.12001165732431629,0.03459582722944342,0.0,0.0,0.14274759972693252,m_a=1,MSM,plugin,2.2
4,-0.19315991179476438,0.13825991179476435,-0.10357099502004359,0.048670995020043586,0.0,0.0,0.1404,m_u,MSM,plugin,2.2
0,-0.21692457456177844,0.10470068629871943,-0.14067589511044143,0.030883169810612482,1.0,0.0,0.0953028784190176,m_y=1,MSM,plugin,2.2
1,-0.15456040548674052,0.17444896342092314,-0.06562148447717642,0.1010798472427551,0.0,0.0,-0.22505800464037123,m_y=0,MSM,plugin,2.2
2,-0.2791551955405246,0.23067935427258252,-0.1027404240195281,0.05426458275158608,1.0,0.0,0.13627996464190167,m_a=0,MSM,plugin,2.2
3,-0.12118573547941688,0.03308252560993186,-0.12118573547941688,0.033082525609931836,0.0,0.0,0.13371435715477376,m_a=1,MSM,plugin,2.2
4,-0.19947618409939927,0.1310761840993992,-0.11178922191488797,0.043389221914887956,0.0,0.0,0.13445,m_u,MSM,plugin,2.2
0,-0.22962225807542577,0.09066182843259919,-0.1547953365434801,0.015749983222631957,0.0,0.0,0.09898946769143183,m_y=1,MSM,plugin,2.4
1,-0.1695746360605923,0.15665598791645838,-0.08258484929337633,0.0819933655294525,0.0,0.0,-0.2582380632145259,m_y=0,MSM,plugin,2.4
2,-0.262642214748393,0.23609024779998072,-0.09040978618542775,0.06385781923701549,1.0,0.0,0.1520992389649924,m_a=0,MSM,plugin,2.4
3,-0.12612208736558028,0.023411267564074523,-0.12612208736558023,0.023411267564074602,0.0,0.0,0.14655653031049776,m_a=1,MSM,plugin,2.4
4,-0.19323289174631003,0.12853289174631,-0.1071166774648274,0.042416677464827426,0.0,0.0,0.14635,m_u,MSM,plugin,2.4
0,-0.21883006094831173,0.10526148049898407,-0.14220026826098747,0.03089349872491056,0.2,0.0,0.10669887049797541,m_y=1,MSM,plugin,2.4
1,-0.16242626996645665,0.1671319703301902,-0.07422298848475253,0.0930772833280707,0.0,0.0,-0.25460070910011817,m_y=0,MSM,plugin,2.4
2,-0.2698486260701384,0.23891372567034658,-0.0931673569264058,0.062232456526613925,1.0,0.0,0.15126677682562734,m_a=0,MSM,plugin,2.4
3,-0.12238896757785948,0.031728287485793795,-0.12238896757785951,0.031728287485793844,0.0,0.0,0.14998327485113727,m_a=1,MSM,plugin,2.4
4,-0.1958097750790529,0.1349097750790528,-0.10777833272818807,0.04687833272818805,0.0,0.0,0.1505,m_u,MSM,plugin,2.4
0,-0.22554444463147805,0.09698220946106698,-0.14903521823444316,0.021029129914294016,0.4,0.0,0.09871244635193135,m_y=1,MSM,plugin,2.4
1,-0.1617528633738925,0.16903198636962247,-0.07198034488356217,0.09359823142965866,0.0,0.0,-0.26421289096250217,m_y=0,MSM,plugin,2.4
2,-0.280353819754612,0.23505819891903226,-0.1005535471463526,0.055257926310772934,1.0,0.0,0.15062640245346437,m_a=0,MSM,plugin,2.4
3,-0.12522131008243914,0.028497212345872103,-0.1252213100824391,0.02849721234587213,0.0,0.0,0.14789043505287414,m_a=1,MSM,plugin,2.4
4,-0.20224937955640612,0.1314493795564061,-0.11172893231177791,0.040928932311777945,0.0,0.0,0.1466,m_u,MSM,plugin,2.4
0,-0.21085036493774195,0.11093068325101348,-0.1345158966656156,0.03839330598388349,0.4,0.0,0.11121362668559262,m_y=1,MSM,plugin,2.4
1,-0.15776733527951986,0.16950822969703797,-0.07081915116031615,0.09727167899328873,0.0,0.0,-0.25177664974619296,m_y=0,MSM,plugin,2.4
2,-0.2650949304358858,0.2354341009181827,-0.09391632954398307,0.06425550002627996,1.0,0.0,0.1519829874102102,m_a=0,MSM,plugin,2.4
3,-0.11856081529428049,0.03463999504361341,-0.11856081529428049,0.03463999504361345,0.0,0.0,0.15028907190138097,m_a=1,MSM,plugin,2.4
4,-0.1913256343221,0.13412563432210015,-0.10639537148958253,0.04919537148958255,0.0,0.0,0.15275,m_u,MSM,plugin,2.4
0,-0.21089531295436656,0.1132136775265656,-0.13275363922070532,0.03877195283054598,0.0,0.0,0.11819137749737121,m_y=1,MSM,plugin,2.4
1,-0.1584576140540233,0.17173525983274002,-0.06949085263440431,0.0977003109754706,0.0,0.0,-0.26800348735832613,m_y=0,MSM,plugin,2.4
2,-0.2642862621107053,0.24093869334361387,-0.08922921129508259,0.06588164252799117,1.0,0.0,0.1559022635243128,m_a=0,MSM,plugin,2.4
3,-0.12159831089780404,0.03157320868118894,-0.12159831089780408,0.031573208681188895,0.0,0.0,0.16007761357592043,m_a=1,MSM,plugin,2.4
4,-0.19376155784466897,0.13696155784466896,-0.10538400574040185,0.04858400574040187,0.0,0.0,0.16115000000000002,m_u,MSM,plugin,2.4
0,-0.2256899728463421,0.09535913261059797,-0.14904170200535133,0.019173583367880657,0.2,0.0,0.09859955925215043,m_y=1,MSM,plugin,2.4
1,-0.16597542362982998,0.1619383714065816,-0.07695956448953568,0.086094824638783,0.0,0.0,-0.24574414292937813,m_y=0,MSM,plugin,2.4
2,-0.26703545273736323,0.23925556947900403,-0.08950464216803503,0.06172475890967584,1.0,0.0,0.14517126906151023,m_a=0,MSM,plugin,2.4
3,-0.1254677666981264,0.023157567615038666,-0.12546776669812645,0.02315756761503866,0.0,0.0,0.14224031704799012,m_a=1,MSM,plugin,2.4
4,-0.19561506497693135,0.1305150649769314,-0.10692954855702348,0.04182954855702348,0.0,0.0,0.14225,m_u,MSM,plugin,2.4
0,-0.2199113079738389,0.10341329577291006,-0.14261807483536393,0.02789147975506861,0.6,0.0,0.10385964912280703,m_y=1,MSM,plugin,2.4
1,-0.15786996949914425,0.17393232839073494,-0.06768026098563186,0.09899668695603374,0.0,0.0,-0.26765217391304347,m_y=0,MSM,plugin,2.4
2,-0.28437327179183075,0.23655422768475692,-0.10237085601533542,0.05455181190826173,1.0,0.0,0.15328976327214466,m_a=0,MSM,plugin,2.4
3,-0.12294307533943774,0.0320735163682182,-0.1229430753394376,0.03207351636821835,0.0,0.0,0.15112969650640584,m_a=1,MSM,plugin,2.4
4,-0.203163551615686,0.13386355161568586,-0.11213504336507185,0.04283504336507184,0.0,0.0,0.15095,m_u,MSM,plugin,2.4
0,-0.22335567418495894,0.09980365162843274,-0.1464612680252368,0.0239169558528182,0.0,0.0,0.10736738009465283,m_y=1,MSM,plugin,2.4
1,-0.1711909977996301,0.1579067164074935,-0.08346870915885975,0.08236693384666861,0.0,0.0,-0.27109361629300016,m_y=0,MSM,plugin,2.4
2,-0.2624052863514555,0.24444505765262506,-0.0848790427810203,0.06691881408218983,1.0,0.0,0.15655725754395633,m_a=0,MSM,plugin,2.4
3,-0.12423387130949659,0.027795783148108533,-0.12423387130949652,0.02779578314810857,0.0,0.0,0.15649956956539735,m_a=1,MSM,plugin,2.4
4,-0.19332611088210455,0.1364261108821046,-0.10387951305914075,0.046979513059140776,0.0,0.0,0.1552,m_u,MSM,plugin,2.4
0,-0.21524737608035935,0.11093152644129242,-0.1372383492375302,0.035878051490743385,0.0,0.0,0.11702052119576796,m_y=1,MSM,plugin,2.4
1,-0.16443774205583644,0.1650671158379969,-0.07581218581326063,0.0901812173339348,0.0,0.0,-0.26449214128781473,m_y=0,MSM,plugin,2.4
2,-0.2616898593450308,0.2442611996170799,-0.08539672643903347,0.06796806671108256,1.0,0.0,0.15737538937209128,m_a=0,MSM,plugin,2.4
3,-0.12119194855364326,0.0319090989449907,-0.12119194855364321,0.03190909894499074,0.0,0.0,0.16056140521064044,m_a=1,MSM,plugin,2.4
4,-0.1921263874953348,0.13872638749533475,-0.10326583385406685,0.04986583385406683,0.0,0.0,0.16065000000000002,m_u,MSM,plugin,2.4
0,-0.23104689113423457,0.09182502154691255,-0.15499655808952487,0.015166979008907242,0.0,0.0,0.10085287846481876,m_y=1,MSM,plugin,2.4
1,-0.16389422496833372,0.16477688978895091,-0.07376572944922125,0.08838760445272062,0.0,0.0,-0.2463743676222597,m_y=0,MSM,plugin,2.4
2,-0.26976633700041663,0.23999543510303978,-0.09015304396761498,0.06038214207023816,1.0,0.0,0.14573822629188604,m_a=0,MSM,plugin,2.4
3,-0.1315031044666501,0.01749569096836987,-0.13150310446665003,0.017495690968369903,0.0,0.0,0.14397963753268173,m_a=1,MSM,plugin,2.4
4,-0.20024839060951133,0.12834839060951136,-0.11048664741636874,0.038586647416368726,0.0,0.0,0.144,m_u,MSM,plugin,2.4
0,-0.22445245463449215,0.0976471771735821,-0.14810221744235127,0.021919019216972507,0.0,0.0,0.1058823529411765,m_y=1,MSM,plugin,2.4
1,-0.1662792382771429,0.15976790229494914,-0.07786599092730462,0.08420106083344167,0.0,0.0,-0.2601018675721562,m_y=0,MSM,plugin,2.4
2,-0.2596411160873693,0.2381482945876338,-0.08493037698639351,0.06343755548665811,1.0,0.0,0.15187249009544113,m_a=0,MSM,plugin,2.4
3,-0.1250054655381779,0.024008272507158222,-0.12500546553817798,0.02400827250715822,0.0,0.0,0.15228817742252376,m_a=1,MSM,plugin,2.4
4,-0.19244318412648118,0.1314431841264812,-0.10453747574782526,0.04353747574782528,0.0,0.0,0.15130000000000002,m_u,MSM,plugin,2.4
0,-0.23428066565752664,0.08762090047807908,-0.15896470423934644,0.01098158929754051,0.0,0.0,0.09441124780316346,m_y=1,MSM,plugin,2.4
1,-0.16766556471165517,0.16211163573161053,-0.07846310153052638,0.08591531797704365,0.0,0.0,-0.2654545454545455,m_y=0,MSM,plugin,2.4
2,-0.2729171878328893,0.23488470993908236,-0.09565918270718231,0.057626704813375285,1.0,0.0,0.14898938553065677,m_a=0,MSM,plugin,2.4
3,-0.13066664411570567,0.02143894714013883,-0.13066664411570567,0.021438947140138807,0.0,0.0,0.14661528154724468,m_a=1,MSM,plugin,2.4
4,-0.20144182084658907,0.1283418208465891,-0.11133271394093591,0.03823271394093595,0.0,0.0,0.1438,m_u,MSM,plugin,2.4
0,-0.21910241513652484,0.10446338781815157,-0.1422846002692468,0.029642999671046177,0.0,0.0,0.11246650683965591,m_y=1,MSM,plugin,2.4
1,-0.1540786263954177,0.1759317978971457,-0.0637911729069382,0.10150209593241907,0.0,0.0,-0.24355448607768987,m_y=0,MSM,plugin,2.4
2,-0.2687123048088188,0.23966331947918657,-0.09234154140720706,0.06329255607757472,1.0,0.0,0.14534987657832515,m_a=0,MSM,plugin,2.4
3,-0.13051898744118368,0.0207305864274727,-0.13051898744118376,0.020730586427472615,0.0,0.0,0.14840032776261702,m_a=1,MSM,plugin,2.4
4,-0.20016783675692085,0.13026783675692094,-0.11155034668578105,0.04165034668578105,0.0,0.0,0.1506,m_u,MSM,plugin,2.4
0,-0.21847729171057678,0.10601470461244564,-0.14102626318512979,0.030605254859994158,0.0,0.0,0.11191768271195997,m_y=1,MSM,plugin,2.4
1,-0.14802781555638528,0.18314273897292743,-0.05576831631894669,0.10815987268556423,0.0,0.0,-0.23214593013250737,m_y=0,MSM,plugin,2.4
2,-0.2741233057187388,0.2380771867359614,-0.09591761938822424,0.059871500405446865,1.0,0.0,0.13914399728649507,m_a=0,MSM,plugin,2.4
3,-0.13254962096945283,0.018579963797011278,-0.13254962096945294,0.01857996379701112,0.0,0.0,0.14457194855759958,m_a=1,MSM,plugin,2.4
4,-0.2043698450348944,0.12886984503489446,-0.11430469116345236,0.038804691163452386,0.0,0.0,0.14685,m_u,MSM,plugin,2.4
0,-0.21173635193879714,0.11124256872015086,-0.13442177907185138,0.037485405179920536,0.4,0.0,0.11041431792559189,m_y=1,MSM,plugin,2.4
1,-0.14823143466395,0.18306444740896266,-0.05789674203151727,0.10988949216253086,0.0,0.0,-0.24225206611570246,m_y=0,MSM,plugin,2.4
2,-0.2800017450875341,0.2353565729048373,-0.10247836774836809,0.05783319556567128,1.0,0.0,0.1449307389015969,m_a=0,MSM,plugin,2.4
3,-0.12441499121383107,0.029973256850098995,-0.12441499121383112,0.029973256850098957,0.0,0.0,0.14573694643805035,m_a=1,MSM,plugin,2.4
4,-0.20217009706971173,0.13217009706971178,-0.113568179439734,0.043568179439734,0.0,0.0,0.1487,m_u,MSM,plugin,2.4
0,-0.22269854250646892,0.09903727466438011,-0.1468954917165682,0.024458081856955135,0.2,0.0,0.10241389045736873,m_y=1,MSM,plugin,2.4
1,-0.16477025659648362,0.16384914703631828,-0.07714533919065433,0.08967147212179719,0.0,0.0,-0.2704046639231824,m_y=0,MSM,plugin,2.4
2,-0.2708910093049817,0.23396902112920462,-0.09639529098751994,0.059473302811742956,1.0,0.0,0.15525353781011322,m_a=0,MSM,plugin,2.4
3,-0.12227777060302844,0.03181493486794451,-0.12227777060302844,0.0318149348679445,0.0,0.0,0.15280290338301705,m_a=1,MSM,plugin,2.4
4,-0.19612276349367627,0.13262276349367635,-0.1082030958194232,0.04470309581942324,0.0,0.0,0.1514,m_u,MSM,plugin,2.4
0,-0.22300868424864673,0.09838059370054293,-0.14719062731500593,0.023594131108735823,0.0,0.0,0.1121462347378079,m_y=1,MSM,plugin,2.4
1,-0.16565153034225996,0.1613332277743146,-0.07810376031482508,0.08684024565135892,0.0,0.0,-0.26805007717372664,m_y=0,MSM,plugin,2.4
2,-0.2599351951612507,0.24212271818005954,-0.08470232588078218,0.06688984889959101,1.0,0.0,0.15728860004180184,m_a=0,MSM,plugin,2.4
3,-0.12764986579844345,0.022461645682813926,-0.12764986579844348,0.02246164568281393,0.0,0.0,0.15682749514563266,m_a=1,MSM,plugin,2.4
4,-0.19369095792009938,0.13199095792009938,-0.10625851779260967,0.044558517792609664,0.0,0.0,0.1576,m_u,MSM,plugin,2.4
0,-0.2065898022136492,0.11818153465101029,-0.12798801111224795,0.0442977512906125,0.4,0.0,0.11712598425196855,m_y=1,MSM,plugin,2.4
1,-0.1576963248678597,0.17331422130503876,-0.06904817566663995,0.09986996090670441,0.0,0.0,-0.2669667590027701,m_y=0,MSM,plugin,2.4
2,-0.26790961591535606,0.23931804303934318,-0.09285444785446537,0.06426287497845251,1.0,0.0,0.15614595306285273,m_a=0,MSM,plugin,2.4
3,-0.11671251120716508,0.03868651193135784,-0.11671251120716511,0.03868651193135784,0.0,0.0,0.15943758279450482,m_a=1,MSM,plugin,2.4
4,-0.19296624570111676,0.13956624570111675,-0.10476469927363696,0.051364699273637,0.0,0.0,0.16040000000000001,m_u,MSM,plugin,2.4
0,-0.21889517930365887,0.10795724343585963,-0.14034857426908515,0.03153615131290068,0.8,0.0,0.10463641488162348,m_y=1,MSM,plugin,2.4
1,-0.16006363308508165,0.1730183192280888,-0.06899693567377965,0.0970225436488712,0.0,0.0,-0.25705922865013775,m_y=0,MSM,plugin,2.4
2,-0.27861529205484337,0.23971270824510552,-0.09587954039605691,0.056976956586318996,1.0,0.0,0.1478162767479147,m_a=0,MSM,plugin,2.4
3,-0.12255361634553967,0.032963960539665216,-0.12255361634553971,0.032963960539665216,0.0,0.0,0.15034037927037425,m_a=1,MSM,plugin,2.4
4,-0.2012559506021702,0.13725595060217027,-0.10902007995239775,0.04502007995239777,0.0,0.0,0.14890000000000003,m_u,MSM,plugin,2.4
0,-0.22370796190608355,0.09817535416047343,-0.14788752738967753,0.02349382712864471,0.2,0.0,0.1023466214305909,m_y=1,MSM,plugin,2.4
1,-0.155476156900587,0.17398081669765317,-0.06566894306498618,0.09971619719699684,0.0,0.0,-0.24931647300068355,m_y=0,MSM,plugin,2.4
2,-0.27771051569185246,0.23242752864819066,-0.10019631059182807,0.0549133235481664,1.0,0.0,0.14709839796410268,m_a=0,MSM,plugin,2.4
3,-0.1275066115091777,0.02450376828365066,-0.1275066115091777,0.024503768283650695,0.0,0.0,0.14408884688647283,m_a=1,MSM,plugin,2.4
