,Rs_down,Rs_up,Rd_down,Rd_up,Rs_coverage,Rd_coverage,R_oracle,metric,id_method,est_method,beta_zy
0,-0.33296545202778843,-0.11509094940552737,-0.28597998717282047,-0.16252009156092875,1.0,1.0,-0.2523617914625612,m_y=1,IV,plugin,0.35
1,-0.2164023010954798,0.03553585481926018,-0.15003975567391667,-0.029778206716623325,1.0,0.0,-0.16549953314659194,m_y=0,IV,plugin,0.35
2,-0.46287864560070047,0.050344440437188664,-0.34183503843611673,-0.07069916672739499,1.0,0.0,-0.045183076891540774,m_a=0,IV,plugin,0.35
3,-0.06351665146515591,0.03403458931083274,-0.06351665146515593,0.03403458931083275,1.0,1.0,-0.04120990088726417,m_a=1,IV,plugin,0.35
4,-0.19899354897044091,0.019293548970440888,-0.13926458101507708,-0.040435418984922936,1.0,1.0,-0.07335000000000001,m_u,IV,plugin,0.35
0,-0.34513292578000343,-0.10313554528914164,-0.2924909818890947,-0.15656534246440607,1.0,1.0,-0.25929549902152643,m_y=1,IV,plugin,0.35
1,-0.2307119708636672,0.047380316728381035,-0.15666381560940845,-0.025719694960805877,1.0,0.2,-0.15848367207124917,m_y=0,IV,plugin,0.35
2,-0.47816166096817553,0.07894026345214554,-0.3424437125653309,-0.05677768495069909,1.0,0.6,-0.05913808107374757,m_a=0,IV,plugin,0.35
3,-0.06838066034408777,0.040301674375904796,-0.06838066034408784,0.04030167437590473,1.0,1.0,-0.04597710730100424,m_a=1,IV,plugin,0.35
4,-0.21114883743667426,0.03354883743667432,-0.1425434145190363,-0.03505658548096367,1.0,1.0,-0.07635,m_u,IV,plugin,0.35
0,-0.3515492477250805,-0.1136759880522448,-0.3022542066900405,-0.16373011015505004,1.0,1.0,-0.2578138953384533,m_y=1,IV,plugin,0.35
1,-0.2352288127596268,0.03539298610870145,-0.16583893133333888,-0.03291599143289932,1.0,0.8,-0.16155419222903888,m_y=0,IV,plugin,0.35
2,-0.4583530295392147,0.08170043606861194,-0.33164477837706885,-0.04500781509353384,1.0,0.8,-0.05312897003605371,m_a=0,IV,plugin,0.35
3,-0.07648668715560514,0.03160562102467583,-0.07648668715560517,0.03160562102467579,1.0,1.0,-0.04515571976970578,m_a=1,IV,plugin,0.35
4,-0.20509004090257332,0.02969004090257339,-0.1418056048596396,-0.033594395140360354,1.0,1.0,-0.07325,m_u,IV,plugin,0.35
0,-0.37516865063276833,-0.11274644269293924,-0.32045118212158796,-0.16830426975498816,1.0,1.0,-0.26344511926767006,m_y=1,IV,plugin,0.35
1,-0.2604487978540918,0.04415085122547511,-0.18186928934903995,-0.03305818298410401,1.0,1.0,-0.1603194814214608,m_y=0,IV,plugin,0.35
2,-0.47893879678790247,0.1171180768378419,-0.3390932600559432,-0.02272745989411751,1.0,1.0,-0.05591766418148986,m_a=0,IV,plugin,0.35
3,-0.08519669571635535,0.03113689158214894,-0.08519669571635533,0.031136891582148996,1.0,1.0,-0.048516354853305854,m_a=1,IV,plugin,0.35
4,-0.2197813328329302,0.0363813328329301,-0.14990751040480665,-0.03349248959519339,1.0,1.0,-0.0804,m_u,IV,plugin,0.35
0,-0.36196613377200154,-0.0906383019657268,-0.30436882153261074,-0.14901119055884238,1.0,1.0,-0.24670349251603704,m_y=1,IV,plugin,0.35
1,-0.2576125497256373,0.05165976003705701,-0.17796519986741793,-0.026621452923340568,1.0,0.8,-0.1627164995442115,m_y=0,IV,plugin,0.35
2,-0.4831185292420967,0.1264539988264865,-0.3375181783615401,-0.01914635205407001,1.0,0.8,-0.04650215846443878,m_a=0,IV,plugin,0.35
3,-0.07840862144644441,0.042554141103182584,-0.07840862144644442,0.04255414110318258,1.0,1.0,-0.039170556031269954,m_a=1,IV,plugin,0.35
4,-0.21565641207068245,0.0507564120706824,-0.14330031770058985,-0.021599682299410134,1.0,1.0,-0.06704999999999998,m_u,IV,plugin,0.35
0,-0.3329366782517649,-0.11978733713909924,-0.2852082888100681,-0.16798417249646508,1.0,1.0,-0.2563585335905981,m_y=1,IV,plugin,0.35
1,-0.2219076190482899,0.027198236931918873,-0.15493074706649806,-0.03906077755017269,1.0,0.0,-0.17050476855082577,m_y=0,IV,plugin,0.35
2,-0.4513267612042296,0.05179248805822338,-0.32906082609969955,-0.07047344704630652,1.0,0.0,-0.05164584440900233,m_a=0,IV,plugin,0.35
3,-0.05837840974908888,0.03417610377664497,-0.05837840974908885,0.034176103776645025,1.0,1.0,-0.03838235547315527,m_a=1,IV,plugin,0.35
4,-0.19630776258965796,0.01860776258965797,-0.13497916954122574,-0.04272083045877423,1.0,1.0,-0.07284999999999998,m_u,IV,plugin,0.35
0,-0.31377919286959755,-0.11228959730922723,-0.26952628772166115,-0.15709580695756498,1.0,1.0,-0.2598859992874956,m_y=1,IV,plugin,0.35
1,-0.1869892164854593,0.042772783587092376,-0.12428266744323202,-0.019078803926145214,1.0,0.0,-0.14603283173734613,m_y=0,IV,plugin,0.35
2,-0.45708923188427575,0.01623509804416199,-0.34097588453574323,-0.09987824930437045,1.0,0.0,-0.06402683949103649,m_a=0,IV,plugin,0.35
3,-0.057862642949391495,0.03340828497825863,-0.05786264294939146,0.03340828497825863,0.8,0.8,-0.052825983232563156,m_a=1,IV,plugin,0.35
4,-0.19589834824294655,0.011498348242946465,-0.1378126462318431,-0.04658735376815688,1.0,1.0,-0.08185000000000002,m_u,IV,plugin,0.35
0,-0.327917748874318,-0.11062944927584897,-0.28123015201670276,-0.15794095505649086,1.0,1.0,-0.25412892914224827,m_y=1,IV,plugin,0.35
1,-0.21426140943879676,0.03493786499474496,-0.14921067359546566,-0.02942159354817136,1.0,0.4,-0.15495536736095214,m_y=0,IV,plugin,0.35
2,-0.4476733702623371,0.052719730093616565,-0.3264970596119215,-0.06845658055679911,1.0,0.4,-0.058077871771378575,m_a=0,IV,plugin,0.35
3,-0.06495267358284677,0.03471237012803798,-0.06495267358284676,0.03471237012803803,1.0,1.0,-0.04507133714954015,m_a=1,IV,plugin,0.35
4,-0.19761585084122324,0.02331585084122323,-0.13677322526364954,-0.037526774736350466,1.0,1.0,-0.07540000000000001,m_u,IV,plugin,0.35
0,-0.3452554197998437,-0.1002679079563162,-0.29193345830514267,-0.1542989297562972,1.0,1.0,-0.25213939126599033,m_y=1,IV,plugin,0.35
1,-0.24509167787531094,0.03791083791537595,-0.1719918177434503,-0.03457677173081659,1.0,0.8,-0.16537795729948068,m_y=0,IV,plugin,0.35
2,-0.46974617596283297,0.09457346736086966,-0.33293907619133184,-0.04223363241063165,1.0,0.8,-0.051192591134467835,m_a=0,IV,plugin,0.35
3,-0.06738287614373954,0.043207692098501414,-0.06738287614373947,0.043207692098501504,1.0,1.0,-0.03926047625471607,m_a=1,IV,plugin,0.35
4,-0.20665763261271755,0.040957632612717565,-0.13768633326291518,-0.02801366673708482,1.0,1.0,-0.07125,m_u,IV,plugin,0.35
0,-0.3723642714593851,-0.09921551325957997,-0.313509464755849,-0.1588578591879372,1.0,1.0,-0.2489578713968958,m_y=1,IV,plugin,0.35
1,-0.27501564860719274,0.041143743116685914,-0.19372807168468217,-0.039117124170729635,1.0,1.0,-0.15862464183381084,m_y=0,IV,plugin,0.35
2,-0.4504198404071196,0.14783586568010448,-0.3041162243754754,0.001532249648460334,1.0,1.0,-0.05281265240664018,m_a=0,IV,plugin,0.35
3,-0.08368963022754108,0.034197511756532364,-0.08368963022754101,0.03419751175653244,1.0,1.0,-0.04104437209015677,m_a=1,IV,plugin,0.35
4,-0.21370079113225157,0.05060079113225151,-0.14026369106516778,-0.022836308934832232,1.0,1.0,-0.07115000000000002,m_u,IV,plugin,0.35
0,-0.30536679686304447,-0.09293141213765818,-0.2535113297927837,-0.14522306201435414,1.0,1.0,-0.2286523316520662,m_y=1,IV,plugin,0.35
1,-0.19897586755008495,0.04276950068472616,-0.12884677210476791,-0.026610994127987887,1.0,0.0,-0.1570295436257041,m_y=0,IV,plugin,0.35
2,-0.4372339606501825,0.05651881703289911,-0.305275409224022,-0.07543973439326128,1.0,0.0,-0.03722126703497397,m_a=0,IV,plugin,0.35
3,-0.05029906760997536,0.03502059562516531,-0.05029906760997531,0.03502059562516541,1.0,1.0,-0.03424811868157496,m_a=1,IV,plugin,0.35
4,-0.18812017816576354,0.028920178165763488,-0.12247739675881997,-0.036722603241180034,1.0,1.0,-0.06090000000000001,m_u,IV,plugin,0.35
0,-0.3845703550644013,-0.09877418703857013,-0.3256233927189826,-0.15891220785980872,1.0,1.0,-0.2520252826493368,m_y=1,IV,plugin,0.35
1,-0.27066703508437995,0.05434390299405145,-0.18698054392211416,-0.02779811965437782,1.0,1.0,-0.1600319379491274,m_y=0,IV,plugin,0.35
2,-0.4860865069160141,0.14614081660249165,-0.3350524974982876,-0.0048931928152349535,1.0,1.0,-0.04698483725215541,m_a=0,IV,plugin,0.35
3,-0.09452309575681349,0.03185330616530866,-0.09452309575681345,0.03185330616530863,1.0,1.0,-0.04461143629226816,m_a=1,IV,plugin,0.35
4,-0.2264539727895496,0.050953972789549586,-0.15094451978115717,-0.024555480218842816,1.0,1.0,-0.07139999999999998,m_u,IV,plugin,0.35
0,-0.32008790812384474,-0.09439703477707206,-0.2697672166767272,-0.14517198856402458,1.0,1.0,-0.2470683018530123,m_y=1,IV,plugin,0.35
1,-0.21088349274748822,0.046361962403510135,-0.14178846522900493,-0.021710826528977357,1.0,0.4,-0.14271151885830788,m_y=0,IV,plugin,0.35
2,-0.4594024269224958,0.06459593019120685,-0.32985410808447957,-0.06495238864680945,1.0,0.4,-0.06232128582852525,m_a=0,IV,plugin,0.35
3,-0.0617009904536982,0.037817161992909964,-0.06170099045369819,0.03781716199290997,1.0,1.0,-0.04663838517878538,m_a=1,IV,plugin,0.35
4,-0.19715245358655262,0.031352453586552496,-0.13358957094867985,-0.032210429051320134,1.0,1.0,-0.07500000000000001,m_u,IV,plugin,0.35
0,-0.31803035683238867,-0.12049627973049173,-0.2770628477278631,-0.1619347380930213,1.0,1.0,-0.25101179712391286,m_y=1,IV,plugin,0.4
1,-0.19520049454687108,0.03561026525691504,-0.1365819347335615,-0.022362036044764923,1.0,0.0,-0.1653749850959819,m_y=0,IV,plugin,0.4
2,-0.46285969399943117,0.009337097927284432,-0.35365290995517096,-0.09986968611697562,1.0,0.0,-0.045903086870416554,m_a=0,IV,plugin,0.4
3,-0.06085637037493583,0.03533366172288952,-0.060856370374935784,0.0353336617228895,1.0,1.0,-0.03995875850656316,m_a=1,IV,plugin,0.4
4,-0.19842172372955252,0.006921723729552576,-0.14404220561471318,-0.047457794385286786,1.0,1.0,-0.07639999999999997,m_u,IV,plugin,0.4
0,-0.3558628924687219,-0.09352322264441712,-0.2968612042373171,-0.153327270158556,1.0,1.0,-0.23823554900771296,m_y=1,IV,plugin,0.4
1,-0.2453248772562242,0.0618149870624974,-0.16161654096661845,-0.020842783617103712,1.0,0.2,-0.1649923176929441,m_y=0,IV,plugin,0.4
2,-0.4931331385375962,0.11340908749986096,-0.340125326601671,-0.03959872443606431,1.0,0.6,-0.039833222169251226,m_a=0,IV,plugin,0.4
3,-0.07669350975051611,0.036132424545528785,-0.07669350975051606,0.03613242454552882,1.0,1.0,-0.03407525315818405,m_a=1,IV,plugin,0.4
4,-0.22378093677315905,0.04208093677315901,-0.14722347807101882,-0.034476521928981166,1.0,1.0,-0.06764999999999999,m_u,IV,plugin,0.4
0,-0.35288535013567146,-0.08175089881117774,-0.295243175680694,-0.14011905187772833,1.0,1.0,-0.23979725596434504,m_y=1,IV,plugin,0.4
1,-0.23798587470582255,0.07605849670541928,-0.15581292670930458,-0.004320637008002619,1.0,0.6,-0.1512212223910249,m_y=0,IV,plugin,0.4
2,-0.504550743448587,0.11039498457052806,-0.35586769360388715,-0.038288065274171716,1.0,1.0,-0.04883903863607475,m_a=0,IV,plugin,0.4
3,-0.07959707062728058,0.04558797677133246,-0.07959707062728051,0.04558797677133254,1.0,1.0,-0.04090091790394346,m_a=1,IV,plugin,0.4
4,-0.2278747829102822,0.0457747829102821,-0.15422463416971008,-0.027875365830289912,1.0,1.0,-0.07250000000000001,m_u,IV,plugin,0.4
0,-0.3476986120082494,-0.11584701782488427,-0.2974569457569493,-0.16677425096630022,1.0,1.0,-0.2553738117667209,m_y=1,IV,plugin,0.4
1,-0.2230474697549095,0.052453405642244655,-0.14929400709421653,-0.020369963838069986,1.0,0.0,-0.159798149705635,m_y=0,IV,plugin,0.4
2,-0.48529522889314103,0.06283929231261187,-0.3524380921017566,-0.07001784447877266,1.0,0.0,-0.052091453760822914,m_a=0,IV,plugin,0.4
3,-0.07405825954393604,0.030727040445739085,-0.07405825954393601,0.030727040445739068,1.0,1.0,-0.04426540019437952,m_a=1,IV,plugin,0.4
4,-0.21957315128861293,0.01817315128861303,-0.1528987971898567,-0.048501202810143355,1.0,1.0,-0.0826,m_u,IV,plugin,0.4
0,-0.3554503629494039,-0.12418432460812916,-0.3048854445730048,-0.17549171112886414,1.0,1.0,-0.2651762682717111,m_y=1,IV,plugin,0.4
1,-0.22793946863197365,0.04855417492773184,-0.15282793095358504,-0.02564819467133589,1.0,0.2,-0.16296296296296295,m_y=0,IV,plugin,0.4
2,-0.4859927694167627,0.06269807360976656,-0.3526766749202344,-0.0706180208867618,1.0,0.2,-0.05896842512132067,m_a=0,IV,plugin,0.4
3,-0.07400116080007808,0.02833436889408203,-0.07400116080007815,0.028334368894081953,1.0,1.0,-0.04639023636826889,m_a=1,IV,plugin,0.4
4,-0.2215287347947997,0.014528734794799792,-0.15399746712758328,-0.0530025328724167,1.0,1.0,-0.08600000000000001,m_u,IV,plugin,0.4
0,-0.31797882487662077,-0.11273908105957535,-0.2713117826068652,-0.15987853218167708,1.0,1.0,-0.25634517766497467,m_y=1,IV,plugin,0.4
1,-0.19125059642549552,0.04832287483974549,-0.12415523634920782,-0.017867969957635003,1.0,0.0,-0.15057149521810123,m_y=0,IV,plugin,0.4
2,-0.464615756190821,0.023217010450759978,-0.34284320394866974,-0.09855554179139134,1.0,0.0,-0.06134499852211628,m_a=0,IV,plugin,0.4
3,-0.05618192898541163,0.0336617358280046,-0.0561819289854116,0.033661735828004594,1.0,1.0,-0.047937637142292155,m_a=1,IV,plugin,0.4
4,-0.20170970497215515,0.00990970497215522,-0.1408173402234674,-0.05098265977653257,1.0,1.0,-0.0819,m_u,IV,plugin,0.4
0,-0.3291178781404521,-0.09133403851137496,-0.2760714945354072,-0.14500643843748875,1.0,1.0,-0.23967519427224304,m_y=1,IV,plugin,0.4
1,-0.22432364136757296,0.05119134940691743,-0.15121765912517365,-0.021259329174584757,1.0,0.0,-0.16286416286416286,m_y=0,IV,plugin,0.4
2,-0.4809190267014259,0.07575517451307948,-0.3427258464994777,-0.06243800568886888,1.0,0.0,-0.044462607064621074,m_a=0,IV,plugin,0.4
3,-0.06221513671123424,0.045568019301396846,-0.06221513671123424,0.04556801930139686,1.0,1.0,-0.0347613755835553,m_a=1,IV,plugin,0.4
4,-0.2083124961266412,0.03771249612664118,-0.13910535148150543,-0.03149464851849456,1.0,1.0,-0.06765,m_u,IV,plugin,0.4
0,-0.3390900032720782,-0.1131966912833033,-0.28917932213436776,-0.16387328300964982,1.0,1.0,-0.2576993945775204,m_y=1,IV,plugin,0.4
1,-0.22278442595572784,0.039687845964669254,-0.15213121228121773,-0.030362214692395674,1.0,0.0,-0.1662210856677903,m_y=0,IV,plugin,0.4
2,-0.4750431992694756,0.0581218950388203,-0.34372825606144525,-0.07319304816920996,1.0,0.0,-0.05335446109304115,m_a=0,IV,plugin,0.4
3,-0.06556497041695966,0.035351208399791625,-0.0655649704169596,0.03535120839979166,1.0,1.0,-0.041694210856824676,m_a=1,IV,plugin,0.4
4,-0.20850571125108192,0.024205711251081886,-0.14181085159572326,-0.042489148404276686,1.0,1.0,-0.07534999999999999,m_u,IV,plugin,0.4
0,-0.3418799175378103,-0.12560213357499125,-0.29610289001141166,-0.17200780773170876,1.0,1.0,-0.25747826086956527,m_y=1,IV,plugin,0.4
1,-0.21659337069533396,0.03580817307703297,-0.15024745846197074,-0.02964606672458524,1.0,0.0,-0.16117647058823528,m_y=0,IV,plugin,0.4
2,-0.4548310863076524,0.04905036209302895,-0.33494157582292017,-0.07083914839170324,1.0,0.0,-0.05120492458295872,m_a=0,IV,plugin,0.4
3,-0.0728993518793032,0.02529469336045429,-0.07289935187930328,0.025294693360454222,1.0,1.0,-0.04545405672496716,m_a=1,IV,plugin,0.4
4,-0.20570371036812957,0.012403710368129595,-0.14569301589499686,-0.04760698410500311,1.0,1.0,-0.07955,m_u,IV,plugin,0.4
0,-0.3445713306917215,-0.10752928023984487,-0.2955751777424386,-0.15724474471130248,1.0,1.0,-0.2643275877154607,m_y=1,IV,plugin,0.4
1,-0.21637510451383896,0.05865829843977888,-0.14490755814566875,-0.011530280915063664,1.0,0.6,-0.14677400536693505,m_y=0,IV,plugin,0.4
2,-0.49388626615441283,0.057353195377232866,-0.36510744033705944,-0.0714256304401206,1.0,0.4,-0.06469510573977427,m_a=0,IV,plugin,0.4
3,-0.07414835599775232,0.038234663598699405,-0.07414835599775219,0.038234663598699495,1.0,1.0,-0.05469598869356773,m_a=1,IV,plugin,0.4
4,-0.218720265432859,0.022420265432859042,-0.15441455876096355,-0.04188544123903644,1.0,1.0,-0.08814999999999999,m_u,IV,plugin,0.4
0,-0.28694201914981726,-0.11457558167771031,-0.24777718795391665,-0.15413726710604508,1.0,0.4,-0.251155892872721,m_y=1,IV,plugin,0.4
1,-0.1592186387867946,0.03938567949294571,-0.10392561154693622,-0.015395553533384232,0.4,0.0,-0.15684666744758116,m_y=0,IV,plugin,0.4
2,-0.4530000670664699,-0.034677014590321534,-0.3486756963687677,-0.13900138528802383,0.8,0.0,-0.05133150322877639,m_a=0,IV,plugin,0.4
3,-0.04019640591751197,0.039405324731265436,-0.040196405917511904,0.039405324731265484,0.2,0.2,-0.04418164432215144,m_a=1,IV,plugin,0.4
4,-0.18606441349744043,-0.0019355865025596052,-0.1334744982287287,-0.054525501771271315,1.0,1.0,-0.077,m_u,IV,plugin,0.4
0,-0.3090135727086648,-0.10723999351373983,-0.2606886445331293,-0.1560145320176606,1.0,0.8,-0.24677924791086348,m_y=1,IV,plugin,0.4
1,-0.17736320537224343,0.06004829625572268,-0.10724226403311521,-0.009170675984331637,1.0,0.0,-0.13498590225563908,m_y=0,IV,plugin,0.4
2,-0.4628394383416724,0.021912085387702174,-0.33466356324867785,-0.10626378970529246,1.0,0.0,-0.06577532695124927,m_a=0,IV,plugin,0.4
3,-0.05822436137802558,0.025215564543601455,-0.05822436137802546,0.025215564543601555,0.8,0.8,-0.04977624410380643,m_a=1,IV,plugin,0.4
4,-0.20449987834366395,0.0066998783436639005,-0.14100795861634907,-0.05679204138365092,1.0,1.0,-0.08429999999999999,m_u,IV,plugin,0.4
0,-0.3255991683410643,-0.09393390468117772,-0.2742069229593647,-0.1458669290097696,1.0,1.0,-0.2392863389889802,m_y=1,IV,plugin,0.4
1,-0.21580077338902118,0.051794842173918186,-0.14442839763690354,-0.018695806057047574,1.0,0.0,-0.15923418164837733,m_y=0,IV,plugin,0.4
2,-0.46840448031375903,0.06731510435716388,-0.3359716119209104,-0.06511776403568469,1.0,0.0,-0.0444581484279406,m_a=0,IV,plugin,0.4
3,-0.06165129038362645,0.04314127564115981,-0.06165129038362647,0.043141275641159785,1.0,1.0,-0.036978992693823654,m_a=1,IV,plugin,0.4
4,-0.2048864589215677,0.032286458921567764,-0.13879583595011666,-0.03380416404988332,1.0,1.0,-0.06859999999999998,m_u,IV,plugin,0.4
0,-0.35737536729549846,-0.09262202044320147,-0.30094112673820733,-0.14993002782013315,1.0,1.0,-0.2426547743966422,m_y=1,IV,plugin,0.4
1,-0.2466652919943943,0.05824517909131584,-0.16724125472255796,-0.020019007607921916,1.0,0.4,-0.16779542269967307,m_y=0,IV,plugin,0.4
2,-0.4970751986175611,0.1091470010868539,-0.35090494808748024,-0.037023249443227046,1.0,0.6,-0.03805441454140002,m_a=0,IV,plugin,0.4
3,-0.07806248237374702,0.04234934074350964,-0.07806248237374698,0.042349340743509635,1.0,1.0,-0.03610250512211777,m_a=1,IV,plugin,0.4
4,-0.22165005227326331,0.04495005227326328,-0.1485137674205373,-0.028186232579462723,1.0,1.0,-0.06690000000000002,m_u,IV,plugin,0.4
0,-0.3555838547791009,-0.11827172686438243,-0.30679757831729354,-0.16784450269773707,1.0,1.0,-0.2632084534101825,m_y=1,IV,plugin,0.4
1,-0.23972896596457574,0.0367458521688591,-0.16991710069041324,-0.03223142452785833,1.0,0.6,-0.1697274535033337,m_y=0,IV,plugin,0.4
2,-0.4816095736086508,0.07252102895096986,-0.3538791080002219,-0.055209436657458956,1.0,0.6,-0.05201314161813392,m_a=0,IV,plugin,0.4
3,-0.07510160192407986,0.036214301523423906,-0.07510160192407989,0.036214301523423885,1.0,1.0,-0.043489629526300755,m_a=1,IV,plugin,0.4
4,-0.21303391840796176,0.02613391840796171,-0.14869608288099612,-0.03820391711900389,1.0,1.0,-0.07814999999999998,m_u,IV,plugin,0.4
0,-0.3729882417254485,-0.13613876890600976,-0.32366694340500424,-0.18637576521130053,1.0,1.0,-0.2716887132795052,m_y=1,IV,plugin,0.4
1,-0.244068238337925,0.03757535949856137,-0.1702288272530598,-0.035335092416643885,1.0,0.4,-0.17504187604690116,m_y=0,IV,plugin,0.4
2,-0.486601453063349,0.07243488763098087,-0.3560651829565961,-0.05810138247577203,1.0,0.4,-0.05019475384269506,m_a=0,IV,plugin,0.4
3,-0.0829179688400148,0.02402911268673096,-0.0829179688400148,0.024029112686730938,1.0,1.0,-0.04628123962005426,m_a=1,IV,plugin,0.4
4,-0.22350161959511133,0.01440161959511137,-0.15707171173778484,-0.052028288262215186,1.0,1.0,-0.085,m_u,IV,plugin,0.4
0,-0.2907245229360682,-0.11241913060191691,-0.2477543262220824,-0.15566910653156701,1.0,0.2,-0.2527358897027144,m_y=1,IV,plugin,0.4
1,-0.1664426177808037,0.044129679736324735,-0.10531031379128135,-0.016422461605287358,1.0,0.0,-0.1492555092316855,m_y=0,IV,plugin,0.4
2,-0.459652698022329,-0.018977747900322563,-0.346308279349635,-0.1323221665730167,1.0,0.0,-0.06046587171215617,m_a=0,IV,plugin,0.4
3,-0.03814677734979153,0.03815112173486364,-0.03814677734979146,0.038151121734863715,0.2,0.2,-0.046258199005964284,m_a=1,IV,plugin,0.4
4,-0.1902285553811484,-0.0006714446188516021,-0.13368669212627493,-0.05721330787372507,1.0,1.0,-0.08399999999999999,m_u,IV,plugin,0.4
0,-0.34853639275239623,-0.11718865173205109,-0.2991733204234527,-0.16725775021381684,1.0,1.0,-0.26525475219165,m_y=1,IV,plugin,0.4
1,-0.218106421610662,0.05465490804650952,-0.1450826503635384,-0.017221211090799268,1.0,0.0,-0.1541455360301922,m_y=0,IV,plugin,0.4
2,-0.49005807839645266,0.054727010491881764,-0.36005518333857867,-0.07527588456599214,1.0,0.2,-0.06324012374726201,m_a=0,IV,plugin,0.4
3,-0.07338783329208495,0.032296218394475565,-0.07338783329208498,0.03229621839447556,1.0,1.0,-0.05083021626405426,m_a=1,IV,plugin,0.4
4,-0.2199518385963084,0.015851838596308388,-0.15463838411923253,-0.04946161588076749,1.0,1.0,-0.08745,m_u,IV,plugin,0.4
0,-0.35574859930621716,-0.10332540752967449,-0.30178150793966596,-0.15813758408764683,1.0,1.0,-0.24437270982376552,m_y=1,IV,plugin,0.4
1,-0.23965797523287447,0.05374601188423267,-0.16252757892720088,-0.022333207195751822,1.0,0.8,-0.15788240805809323,m_y=0,IV,plugin,0.4
2,-0.468708906786628,0.10126020995850271,-0.3289515890138591,-0.038497107814266095,1.0,0.8,-0.04661779621470763,m_a=0,IV,plugin,0.4
3,-0.08199411673732844,0.03129785235459363,-0.08199411673732844,0.031297852354593626,1.0,1.0,-0.040599542389005205,m_a=1,IV,plugin,0.4
4,-0.2185183112576688,0.03461831125766886,-0.14840905279695935,-0.03549094720304063,1.0,1.0,-0.07265,m_u,IV,plugin,0.4
0,-0.3395458214800766,-0.1310564268908923,-0.29363664736602074,-0.1774922756376361,1.0,1.0,-0.2680350395053246,m_y=1,IV,plugin,0.4
1,-0.2104096617052734,0.04163606444895176,-0.14204499928274605,-0.025999083353497397,1.0,0.0,-0.15509813307802772,m_y=0,IV,plugin,0.4
2,-0.46653953555243144,0.03329464400106086,-0.3452761403474768,-0.08796875120389372,1.0,0.0,-0.07137247033664446,m_a=0,IV,plugin,0.4
3,-0.06676479205363683,0.02651825460903403,-0.06676479205363689,0.026518254609034,1.0,1.0,-0.048620063688035065,m_a=1,IV,plugin,0.4
4,-0.21245053151968013,0.0023505315196801434,-0.15126708546902026,-0.05883291453097972,1.0,1.0,-0.09125,m_u,IV,plugin,0.4
0,-0.38608853839757473,-0.10615902671114075,-0.3273425971421482,-0.16594029114034972,1.0,1.0,-0.2522414823670054,m_y=1,IV,plugin,0.45
1,-0.25499929985263553,0.08177791596744041,-0.16496951089208323,-0.006195466415809273,1.0,1.0,-0.14742429726143083,m_y=0,IV,plugin,0.45
2,-0.5129031588191623,0.12654615175153175,-0.357490381235356,-0.028866625832274662,1.0,1.0,-0.05827022859419351,m_a=0,IV,plugin,0.45
3,-0.10098519768264028,0.024098408723508102,-0.10098519768264032,0.024098408723508075,1.0,1.0,-0.04778411391498483,m_a=1,IV,plugin,0.45
4,-0.248401181779652,0.032001181779652034,-0.1709356827930037,-0.04546431720699627,1.0,1.0,-0.08660000000000001,m_u,IV,plugin,0.45
0,-0.34733252224474065,-0.10570568364807495,-0.29580782833589075,-0.15795671588932408,1.0,1.0,-0.251271880658791,m_y=1,IV,plugin,0.45
1,-0.2247203394935507,0.060777124894308664,-0.14955582020635086,-0.013365567680925953,1.0,0.6,-0.14899440675949066,m_y=0,IV,plugin,0.45
2,-0.48999117801261105,0.07539413662567541,-0.35311209915342767,-0.061484942233508186,1.0,0.6,-0.05845574219556865,m_a=0,IV,plugin,0.45
3,-0.0790690043893052,0.032429950258768006,-0.07906900438930514,0.032429950258768034,1.0,1.0,-0.04622871319172128,m_a=1,IV,plugin,0.45
4,-0.22303825650520617,0.02523825650520615,-0.15487247523333275,-0.042927524766667266,1.0,1.0,-0.0831,m_u,IV,plugin,0.45
0,-0.2844979157373733,-0.13464647516510572,-0.2493813251885011,-0.17006246851241602,1.0,0.4,-0.25561193773114305,m_y=1,IV,plugin,0.45
1,-0.15516676321916703,0.0214343501236413,-0.10502858556601298,-0.028424934129559785,0.4,0.0,-0.16386002627493135,m_y=0,IV,plugin,0.45
2,-0.44109275496123307,-0.06205037573885071,-0.34564451324999307,-0.1574986174500908,0.4,0.0,-0.05380939269620927,m_a=0,IV,plugin,0.45
3,-0.037642589962761173,0.0285563019621524,-0.03764258996276118,0.02855630196215242,0.4,0.4,-0.04110694343521448,m_a=1,IV,plugin,0.45
4,-0.17944522772505328,-0.017654772274946606,-0.13148725867724073,-0.06561274132275921,1.0,1.0,-0.08,m_u,IV,plugin,0.45
0,-0.3287131767731261,-0.11114437719140202,-0.2793901498886798,-0.16115813912070498,1.0,1.0,-0.2557235421166307,m_y=1,IV,plugin,0.45
1,-0.19419158733672187,0.06212874640708146,-0.12149506598483237,-0.009664289235278008,1.0,0.0,-0.13827893175074182,m_y=0,IV,plugin,0.45
2,-0.4761911394808166,0.03844865667826586,-0.34438796004881667,-0.09335452275373426,1.0,0.0,-0.06481481481481483,m_a=0,IV,plugin,0.45
3,-0.06897403169654188,0.026390890535545664,-0.06897403169654188,0.026390890535545674,1.0,1.0,-0.05425092403610665,m_a=1,IV,plugin,0.45
4,-0.21635247516794348,0.011052475167943544,-0.15002252511878947,-0.0552774748812105,1.0,1.0,-0.08975,m_u,IV,plugin,0.45
